topic,app,applicationCategory,latency,systemBandwidth,commChannelLossAN,commChannelLossRT,commChannelLossTS,commChannelLossVS,brokerCapacity,priority,priorityID,processingRate,publishFrequency,messageSize,scenario_case
topic2,app7,RT,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,148,20480,Medium-load
topic2,app9,TS,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,148,20480,Medium-load
topic20,app14,VS,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,60,20480,Medium-load
topic20,app6,RT,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,60,20480,Medium-load
topic21,app1,AN,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,130,410,Medium-load
topic21,app4,AN,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,130,410,Medium-load
topic21,app8,RT,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,130,410,Medium-load
topic22,app2,AN,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,60,10429,Medium-load
topic22,app5,RT,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,60,10429,Medium-load
topic22,app9,TS,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,60,10429,Medium-load
topic23,app13,VS,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,105,20480,Medium-load
topic23,app3,AN,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,105,20480,Medium-load
topic24,app14,VS,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,185,41293,Medium-load
topic24,app15,VS,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,185,41293,Medium-load
topic25,app16,VS,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,100,20480,Medium-load
topic25,app7,RT,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,100,20480,Medium-load
topic26,app1,AN,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,10,94120,Medium-load
topic26,app11,TS,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,10,94120,Medium-load
topic26,app6,RT,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,10,94120,Medium-load
topic27,app3,AN,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,25,40,Medium-load
topic27,app4,AN,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,25,40,Medium-load
topic28,app14,VS,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,200,20480,Medium-load
topic28,app8,RT,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,200,20480,Medium-load
topic29,app11,TS,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,80,75,Medium-load
topic29,app9,TS,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,80,75,Medium-load
topic3,app2,AN,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,100,40,Medium-load
topic3,app3,AN,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,100,40,Medium-load
topic30,app15,VS,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,110,20480,Medium-load
topic30,app16,VS,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,110,20480,Medium-load
topic30,app7,RT,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,110,20480,Medium-load
topic4,app13,VS,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,135,20480,Medium-load
topic4,app3,AN,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,135,20480,Medium-load
topic5,app14,VS,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,93,20480,Medium-load
topic5,app4,AN,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,93,20480,Medium-load
topic5,app6,RT,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,93,20480,Medium-load
topic6,app11,TS,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,75,70,Medium-load
topic6,app4,AN,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,75,70,Medium-load
topic7,app12,TS,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,150,2000,Medium-load
topic7,app5,RT,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,150,2000,Medium-load
topic7,app8,RT,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,150,2000,Medium-load
topic8,app14,VS,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,132,20480,Medium-load
topic8,app6,RT,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,132,20480,Medium-load
topic9,app2,AN,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,138,1500,Medium-load
topic9,app7,RT,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,138,1500,Medium-load
topic9,app8,RT,,230,0.0,0,0,0.0,-1,0,prioritizeTopics,1000,138,1500,Medium-load
topic1,app1,AN,,230,0.0,0,0,0.0,-1,0,maxmin,1000,260,200,Medium-load
topic1,app3,AN,,230,0.0,0,0,0.0,-1,0,maxmin,1000,260,200,Medium-load
topic1,app5,RT,,230,0.0,0,0,0.0,-1,0,maxmin,1000,260,200,Medium-load
