topic,app,applicationCategory,latency,systemBandwidth,commChannelLossAN,commChannelLossRT,commChannelLossTS,commChannelLossVS,brokerCapacity,priority,priorityID,processingRate,publishFrequency,messageSize,scenario_case
videosurveillance,app39,VS,6.7878996538689895,650,0.0,0.0,0,0.0,100,2,prioEMRTVSTSAN,1000,1,14310092.37,overload
energymanagement,app8,AN,54.45595564697369,650,0.0,0.0,0,0.0,100,4,prioEMRTVSTSAN,1000,1,3324693.6,overload
energymanagement,app27,RT,1.4887788738818482,650,0.0,0.0,0,0.0,100,1,prioEMRTVSTSAN,1000,1,3324693.6,overload
energymanagement,app24,RT,1.5409647054294269,650,0.0,0.0,0,0.0,100,1,prioEMRTVSTSAN,1000,1,3324693.6,overload
videosurveillance,app7,AN,58.66392954955133,650,0.0,0.0,0,0.0,100,4,prioEMRTVSTSAN,1000,1,14310092.37,overload
smartthings,app28,RT,1.4063709766828347,650,0.0,0.0,0,0.0,100,1,prioEMRTVSTSAN,1000,1,205264.41,overload
intrusiondetection,app24,RT,1.3682301920485156,650,0.0,0.0,0,0.0,100,1,prioEMRTVSTSAN,1000,1,47583046.2,overload
intrusiondetection,app21,RT,1.3227365133790656,650,0.0,0.0,0,0.0,100,1,prioEMRTVSTSAN,1000,1,47583046.2,overload
occupancymanagement,app109,EM,2.116742646946922,650,0.0,0.0,0,0.0,100,0,prioEMRTVSTSAN,1000,1,280313.84,overload
amazonecho,app32,RT,2.019519385947506,650,0.0,0.0,0,0.0,100,1,prioEMRTVSTSAN,1000,1,105869.28,overload
videosurveillance,app26,RT,5.274764383730585,650,0.0,0.0,0,0.0,100,1,prioEMRTVSTSAN,1000,1,14310092.37,overload
videosurveillance,app103,EM,2.8981885217361234,650,0.0,0.0,0,0.0,100,0,prioEMRTVSTSAN,1000,1,14310092.37,overload
energymanagement,app30,RT,1.4528779106320753,650,0.0,0.0,0,0.0,100,1,prioEMRTVSTSAN,1000,1,3324693.6,overload
energymanagement,app32,RT,1.46493177915398,650,0.0,0.0,0,0.0,100,1,prioEMRTVSTSAN,1000,1,3324693.6,overload
intrusiondetection,app41,VS,2.9593988005409617,650,0.0,0.0,0,0.0,100,2,prioEMRTVSTSAN,1000,1,47583046.2,overload
intrusiondetection,app40,VS,2.970553387231035,650,0.0,0.0,0,0.0,100,2,prioEMRTVSTSAN,1000,1,47583046.2,overload
intrusiondetection,app47,VS,2.955227975483357,650,0.0,0.0,0,0.0,100,2,prioEMRTVSTSAN,1000,1,47583046.2,overload
intrusiondetection,app45,VS,2.9428442190659583,650,0.0,0.0,0,0.0,100,2,prioEMRTVSTSAN,1000,1,47583046.2,overload
bms,app108,EM,2.2057410204485057,650,0.0,0.0,0,0.0,100,0,prioEMRTVSTSAN,1000,1,16091324.56,overload
amazonecho,app5,AN,56.95616866120076,650,0.0,0.0,0,0.0,100,4,prioEMRTVSTSAN,1000,1,105869.28,overload
printing,app18,TS,4.261763708175577,650,0.0,0.0,0,0.0,100,3,prioEMRTVSTSAN,1000,1,624394.2,overload
amazonecho,app8,AN,56.75468543235189,650,0.0,0.0,0,0.0,100,4,prioEMRTVSTSAN,1000,1,105869.28,overload
occupancymanagement,app44,VS,4.39387764922423,650,0.0,0.0,0,0.0,100,2,prioEMRTVSTSAN,1000,1,280313.84,overload
occupancymanagement,app42,VS,4.35847480660544,650,0.0,0.0,0,0.0,100,2,prioEMRTVSTSAN,1000,1,280313.84,overload
occupancymanagement,app43,VS,4.447632258260488,650,0.0,0.0,0,0.0,100,2,prioEMRTVSTSAN,1000,1,280313.84,overload
smartthings,app21,RT,1.5593684514288422,650,0.0,0.0,0,0.0,100,1,prioEMRTVSTSAN,1000,1,205264.41,overload
bms,app30,RT,3.556244315686518,650,0.0,0.0,0,0.0,100,1,prioEMRTVSTSAN,1000,1,16091324.56,overload
energymanagement,app12,TS,4.6340171599424345,650,0.0,0.0,0,0.0,100,3,prioEMRTVSTSAN,1000,1,3324693.6,overload
occupancymanagement,app21,RT,3.158738198937691,650,0.0,0.0,0,0.0,100,1,prioEMRTVSTSAN,1000,1,280313.84,overload
amazonecho,app30,RT,2.148658366823959,650,0.0,0.0,0,0.0,100,1,prioEMRTVSTSAN,1000,1,105869.28,overload
bms,app27,RT,3.6141333746516606,650,0.0,0.0,0,0.0,100,1,prioEMRTVSTSAN,1000,1,16091324.56,overload
occupancymanagement,app8,AN,56.99591350968237,650,0.0,0.0,0,0.0,100,4,prioEMRTVSTSAN,1000,1,280313.84,overload
bms,app2,AN,57.02585582643527,650,0.0,0.0,0,0.0,100,4,prioEMRTVSTSAN,1000,1,16091324.56,overload
bms,app1,AN,57.148340992623545,650,0.0,0.0,0,0.0,100,4,prioEMRTVSTSAN,1000,1,16091324.56,overload
videosurveillance,app4,AN,58.58455817730364,650,0.0,0.0,0,0.0,100,4,prioEMRTVSTSAN,1000,1,14310092.37,overload
occupancymanagement,app5,AN,56.96057358204952,650,0.0,0.0,0,0.0,100,4,prioEMRTVSTSAN,1000,1,280313.84,overload
firedetection,app7,AN,58.46919434500101,650,0.0,0.0,0,0.0,100,4,prioEMRTVSTSAN,1000,1,191693.0,overload
videosurveillance,app102,EM,2.899477487388384,650,0.0,0.0,0,0.0,100,0,prioEMRTVSTSAN,1000,1,14310092.37,overload
firedetection,app1,AN,60.0353511209028,650,0.0,0.0,0,0.0,100,4,prioEMRTVSTSAN,1000,1,191693.0,overload
videosurveillance,app100,EM,2.963664020592841,650,0.0,0.0,0,0.0,100,0,prioEMRTVSTSAN,1000,1,14310092.37,overload
videosurveillance,app101,EM,2.934203238279851,650,0.0,0.0,0,0.0,100,0,prioEMRTVSTSAN,1000,1,14310092.37,overload
occupancymanagement,app17,TS,7.28087398270986,650,0.0,0.0,0,0.0,100,3,prioEMRTVSTSAN,1000,1,280313.84,overload
occupancymanagement,app12,TS,7.2152717755740285,650,0.0,0.0,0,0.0,100,3,prioEMRTVSTSAN,1000,1,280313.84,overload
amazonecho,app7,AN,57.39287881231007,650,0.0,0.0,0,0.0,100,4,prioEMRTVSTSAN,1000,1,105869.28,overload
bms,app17,TS,7.521686187364647,650,0.0,0.0,0,0.0,100,3,prioEMRTVSTSAN,1000,1,16091324.56,overload
bms,app12,TS,7.713337508181744,650,0.0,0.0,0,0.0,100,3,prioEMRTVSTSAN,1000,1,16091324.56,overload
firedetection,app30,RT,19.936027436775188,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,191693.0,overload
smartthings,app1,AN,17.180209283029125,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,205264.41,overload
smartthings,app3,AN,17.489354343721317,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,205264.41,overload
smartthings,app8,AN,18.132227862520963,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,205264.41,overload
smartthings,app11,TS,17.8567799917141,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,205264.41,overload
smartthings,app14,TS,17.882680420014594,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,205264.41,overload
printing,app11,TS,17.149543468448506,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,624394.2,overload
printing,app13,TS,17.713748111938653,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,624394.2,overload
printing,app12,TS,17.67274077868982,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,624394.2,overload
printing,app15,TS,17.773718145124715,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,624394.2,overload
printing,app14,TS,17.715898709290645,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,624394.2,overload
printing,app17,TS,17.51869098214812,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,624394.2,overload
printing,app16,TS,17.613171760436195,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,624394.2,overload
videosurveillance,app37,VS,20.488914148855248,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,14310092.37,overload
bms,app107,EM,2.2194426661418785,650,0.0,0.0,0,0.0,100,0,prioEM,1000,1,16091324.56,overload
videosurveillance,app36,VS,20.3838879193839,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,14310092.37,overload
intrusiondetection,app2,AN,17.603011088438322,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,47583046.2,overload
intrusiondetection,app6,AN,17.55094234933247,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,47583046.2,overload
printing,app2,AN,18.225368184820827,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,624394.2,overload
printing,app5,AN,17.85293316703325,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,624394.2,overload
printing,app4,AN,17.853381478163097,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,624394.2,overload
videosurveillance,app38,VS,20.464671862969038,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,14310092.37,overload
firedetection,app29,RT,19.869379828756745,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,191693.0,overload
firedetection,app27,RT,19.88372952786422,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,191693.0,overload
firedetection,app25,RT,19.521048924805463,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,191693.0,overload
firedetection,app23,RT,20.25008759392761,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,191693.0,overload
firedetection,app22,RT,19.293941020528504,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,191693.0,overload
amazonecho,app14,TS,16.898666723839437,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,105869.28,overload
videosurveillance,app46,VS,20.45867225522177,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,14310092.37,overload
firedetection,app106,EM,2.381719719310325,650,0.0,0.0,0,0.0,100,0,prioEM,1000,1,191693.0,overload
firedetection,app105,EM,2.990482965145957,650,0.0,0.0,0,0.0,100,0,prioEM,1000,1,191693.0,overload
firedetection,app104,EM,2.731250531324544,650,0.0,0.0,0,0.0,100,0,prioEM,1000,1,191693.0,overload
bms,app8,AN,19.23235843162959,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,16091324.56,overload
amazonecho,app27,RT,16.556998537082574,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,105869.28,overload
intrusiondetection,app36,VS,17.58191016460529,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,47583046.2,overload
firedetection,app31,RT,19.853921145795884,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,191693.0,overload
amazonecho,app21,RT,17.04281988369365,650,0.0,0.0,0,0.0,100,1,prioEM,1000,1,105869.28,overload
