topic,app,applicationCategory,latency,systemBandwidth,commChannelLossAN,commChannelLossRT,commChannelLossTS,commChannelLossVS,brokerCapacity,priority,priorityID,processingRate,publishFrequency,messageSize,scenario_case
amazonecho,app32,RT,5.934854996360116,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,105869.28,100
amazonecho,app5,AN,5.934747039605185,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,105869.28,100
amazonecho,app7,AN,5.854016188510904,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,105869.28,100
amazonecho,app8,AN,5.726300251357613,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,105869.28,100
bms,app10,AN,5.615065373168971,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,16091324.56,100
bms,app12,TS,5.687639144561183,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,16091324.56,100
bms,app17,TS,5.704277473341195,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,16091324.56,100
bms,app19,TS,5.7119529654476,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,16091324.56,100
bms,app1,AN,5.6940575900163015,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,16091324.56,100
bms,app27,RT,5.718538729328435,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,16091324.56,100
bms,app2,AN,5.599218156302573,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,16091324.56,100
bms,app30,RT,5.703469583362024,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,16091324.56,100
bms,app8,AN,5.696117127628843,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,16091324.56,100
bms,app9,AN,5.599616993072274,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,16091324.56,100
energymanagement,app10,AN,5.728848782742578,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,3324693.6,100
energymanagement,app12,TS,5.715832617831759,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,3324693.6,100
energymanagement,app1,AN,5.772489579812818,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,3324693.6,100
energymanagement,app24,RT,5.76839117698034,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,3324693.6,100
energymanagement,app2,AN,5.739235937837191,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,3324693.6,100
energymanagement,app30,RT,5.780731773460792,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,3324693.6,100
energymanagement,app32,RT,5.753086892196235,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,3324693.6,100
energymanagement,app33,RT,5.757884797385922,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,3324693.6,100
energymanagement,app3,AN,5.753036556077578,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,3324693.6,100
energymanagement,app4,AN,5.771354359989099,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,3324693.6,100
energymanagement,app5,AN,5.714901174641939,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,3324693.6,100
energymanagement,app6,AN,5.709819716278762,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,3324693.6,100
energymanagement,app7,AN,5.75726351250291,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,3324693.6,100
energymanagement,app8,AN,5.739078230272836,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,3324693.6,100
energymanagement,app9,AN,5.750322595386083,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,3324693.6,100
firedetection,app10,AN,5.496253201642144,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,191693.0,100
firedetection,app1,AN,5.276010788616911,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,191693.0,100
firedetection,app22,RT,5.256448707742385,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,191693.0,100
firedetection,app23,RT,5.308794884908129,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,191693.0,100
firedetection,app25,RT,5.345082737484637,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,191693.0,100
firedetection,app29,RT,5.435341404998049,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,191693.0,100
firedetection,app30,RT,5.349340220464325,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,191693.0,100
firedetection,app31,RT,5.492942732074639,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,191693.0,100
firedetection,app33,RT,5.472805725632127,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,191693.0,100
firedetection,app7,AN,5.325552494148037,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,191693.0,100
intrusiondetection,app21,RT,5.714771447382248,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,47583046.2,100
intrusiondetection,app24,RT,5.717582882288771,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,47583046.2,100
intrusiondetection,app2,AN,5.721179677210062,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,47583046.2,100
intrusiondetection,app36,VS,5.727716002025157,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,47583046.2,100
intrusiondetection,app40,VS,5.710524133897792,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,47583046.2,100
intrusiondetection,app41,VS,5.71666279054486,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,47583046.2,100
intrusiondetection,app45,VS,5.705404164490338,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,47583046.2,100
intrusiondetection,app47,VS,5.71122995385331,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,47583046.2,100
intrusiondetection,app6,AN,5.725016996624522,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,47583046.2,100
occupancymanagement,app12,TS,6.037362690072909,650,0.0,0.0,0,0.1,100,0,dropVS10,1000,1,280313.84,100
