topic,app,applicationCategory,latency,systemBandwidth,commChannelLossAN,commChannelLossRT,commChannelLossTS,commChannelLossVS,brokerCapacity,priority,priorityID,processingRate,publishFrequency,messageSize,scenario_case
videosurveillance,app2,AN,1.35301087579449,650,0.0,0,0,0.01,100,0,dropVS1,1000,1,14310092.37,60
videosurveillance,app36,VS,1.3461731433053743,650,0.0,0,0,0.01,100,0,dropVS1,1000,1,14310092.37,60
videosurveillance,app37,VS,1.3497354851914878,650,0.0,0,0,0.01,100,0,dropVS1,1000,1,14310092.37,60
videosurveillance,app38,VS,1.3455757822141483,650,0.0,0,0,0.01,100,0,dropVS1,1000,1,14310092.37,60
videosurveillance,app39,VS,1.3505634803665032,650,0.0,0,0,0.01,100,0,dropVS1,1000,1,14310092.37,60
videosurveillance,app4,AN,1.3530600797599135,650,0.0,0,0,0.01,100,0,dropVS1,1000,1,14310092.37,60
amazonecho,app14,TS,1.0466143766288452,650,0.0,0,0,0.0,100,2,prioRTVSTSAN,1000,1,105869.28,60
amazonecho,app21,RT,0.1738555565075399,650,0.0,0,0,0.0,100,0,prioRTVSTSAN,1000,1,105869.28,60
amazonecho,app27,RT,0.1813743534999458,650,0.0,0,0,0.0,100,0,prioRTVSTSAN,1000,1,105869.28,60
amazonecho,app3,AN,3.6689394199873178,650,0.0,0,0,0.0,100,3,prioRTVSTSAN,1000,1,105869.28,60
amazonecho,app5,AN,3.6625773609934407,650,0.0,0,0,0.0,100,3,prioRTVSTSAN,1000,1,105869.28,60
bms,app12,TS,0.9060748357347383,650,0.0,0,0,0.0,100,2,prioRTVSTSAN,1000,1,16091324.56,60
bms,app1,AN,3.107738312720716,650,0.0,0,0,0.0,100,3,prioRTVSTSAN,1000,1,16091324.56,60
bms,app21,RT,0.1776848556381756,650,0.0,0,0,0.0,100,0,prioRTVSTSAN,1000,1,16091324.56,60
bms,app27,RT,0.1779706382449872,650,0.0,0,0,0.0,100,0,prioRTVSTSAN,1000,1,16091324.56,60
bms,app2,AN,3.126394083207087,650,0.0,0,0,0.0,100,3,prioRTVSTSAN,1000,1,16091324.56,60
energymanagement,app12,TS,0.9386935764482562,650,0.0,0,0,0.0,100,2,prioRTVSTSAN,1000,1,3324693.6,60
energymanagement,app1,AN,3.466958524036965,650,0.0,0,0,0.0,100,3,prioRTVSTSAN,1000,1,3324693.6,60
energymanagement,app24,RT,0.1799116978036954,650,0.0,0,0,0.0,100,0,prioRTVSTSAN,1000,1,3324693.6,60
energymanagement,app27,RT,0.1805518963235784,650,0.0,0,0,0.0,100,0,prioRTVSTSAN,1000,1,3324693.6,60
energymanagement,app2,AN,3.466589426726,650,0.0,0,0,0.0,100,3,prioRTVSTSAN,1000,1,3324693.6,60
energymanagement,app3,AN,3.472463407176642,650,0.0,0,0,0.0,100,3,prioRTVSTSAN,1000,1,3324693.6,60
energymanagement,app4,AN,3.4538307467583467,650,0.0,0,0,0.0,100,3,prioRTVSTSAN,1000,1,3324693.6,60
energymanagement,app5,AN,3.464901342635448,650,0.0,0,0,0.0,100,3,prioRTVSTSAN,1000,1,3324693.6,60
energymanagement,app6,AN,3.4595185747813084,650,0.0,0,0,0.0,100,3,prioRTVSTSAN,1000,1,3324693.6,60
firedetection,app1,AN,3.1027969099697783,650,0.0,0,0,0.0,100,3,prioRTVSTSAN,1000,1,191693.0,60
firedetection,app22,RT,0.285399354279027,650,0.0,0,0,0.0,100,0,prioRTVSTSAN,1000,1,191693.0,60
firedetection,app23,RT,0.287915529692321,650,0.0,0,0,0.0,100,0,prioRTVSTSAN,1000,1,191693.0,60
